,0
3625,603012.SH financial_ratio
3626,603013.SH financial_ratio
3627,603015.SH financial_ratio
3628,603016.SH financial_ratio
3629,603017.SH financial_ratio
3630,603018.SH financial_ratio
3631,603019.SH financial_ratio
3632,603020.SH financial_ratio
3633,603021.SH financial_ratio
3634,603022.SH financial_ratio
3635,603023.SH financial_ratio
3636,603025.SH financial_ratio
3637,603026.SH financial_ratio
3638,603027.SH financial_ratio
3639,603028.SH financial_ratio
3640,603029.SH financial_ratio
3641,603030.SH financial_ratio
3642,603031.SH financial_ratio
3643,603032.SH financial_ratio
3644,603033.SH financial_ratio
3645,603035.SH financial_ratio
3646,603036.SH financial_ratio
3647,603037.SH financial_ratio
3648,603038.SH financial_ratio
3649,603039.SH financial_ratio
3650,603040.SH financial_ratio
3651,603041.SH financial_ratio
3652,603042.SH financial_ratio
3653,603043.SH financial_ratio
3654,603045.SH financial_ratio
3655,603048.SH financial_ratio
3656,603050.SH financial_ratio
3657,603053.SH financial_ratio
3658,603055.SH financial_ratio
3659,603056.SH financial_ratio
3660,603058.SH financial_ratio
3661,603059.SH financial_ratio
3662,603060.SH financial_ratio
3663,603063.SH financial_ratio
3664,603066.SH financial_ratio
3665,603067.SH financial_ratio
3666,603068.SH financial_ratio
3667,603069.SH financial_ratio
3668,603070.SH financial_ratio
3669,603071.SH financial_ratio
3670,603076.SH financial_ratio
3671,603077.SH financial_ratio
3672,603078.SH financial_ratio
3673,603079.SH financial_ratio
3674,603080.SH financial_ratio
3675,603081.SH financial_ratio
3676,603083.SH financial_ratio
3677,603085.SH financial_ratio
3678,603086.SH financial_ratio
3679,603087.SH financial_ratio
3680,603088.SH financial_ratio
3681,603089.SH financial_ratio
3682,603090.SH financial_ratio
3683,603093.SH financial_ratio
3684,603095.SH financial_ratio
3685,603096.SH financial_ratio
3686,603098.SH financial_ratio
3687,603099.SH financial_ratio
3688,603100.SH financial_ratio
3689,603101.SH financial_ratio
3690,603102.SH financial_ratio
3691,603103.SH financial_ratio
3692,603105.SH financial_ratio
3693,603106.SH financial_ratio
3694,603108.SH financial_ratio
3695,603109.SH financial_ratio
3696,603110.SH financial_ratio
3697,603111.SH financial_ratio
3698,603112.SH financial_ratio
3699,603113.SH financial_ratio
3700,603115.SH financial_ratio
3701,603116.SH financial_ratio
3702,603117.SH financial_ratio
3703,603118.SH financial_ratio
3704,603121.SH financial_ratio
3705,603122.SH financial_ratio
3706,603123.SH financial_ratio
3707,603126.SH financial_ratio
3708,603127.SH financial_ratio
3709,603128.SH financial_ratio
3710,603129.SH financial_ratio
3711,603131.SH financial_ratio
3712,603132.SH financial_ratio
3713,603133.SH financial_ratio
3714,603136.SH financial_ratio
3715,603138.SH financial_ratio
3716,603139.SH financial_ratio
3717,603150.SH financial_ratio
3718,603155.SH financial_ratio
3719,603156.SH financial_ratio
3720,603157.SH financial_ratio
3721,603158.SH financial_ratio
3722,603159.SH financial_ratio
3723,603160.SH financial_ratio
3724,603161.SH financial_ratio
3725,603165.SH financial_ratio
3726,603166.SH financial_ratio
3727,603167.SH financial_ratio
3728,603168.SH financial_ratio
3729,603169.SH financial_ratio
3730,603171.SH financial_ratio
3731,603176.SH financial_ratio
3732,603177.SH financial_ratio
3733,603178.SH financial_ratio
3734,603179.SH financial_ratio
3735,603180.SH financial_ratio
3736,603181.SH financial_ratio
3737,603183.SH financial_ratio
3738,603185.SH financial_ratio
3739,603186.SH financial_ratio
3740,603187.SH financial_ratio
3741,603188.SH financial_ratio
3742,603189.SH financial_ratio
3743,603192.SH financial_ratio
3744,603195.SH financial_ratio
3745,603196.SH financial_ratio
3746,603197.SH financial_ratio
3747,603198.SH financial_ratio
3748,603199.SH financial_ratio
3749,603200.SH financial_ratio
3750,603203.SH financial_ratio
3751,603208.SH financial_ratio
3752,603212.SH financial_ratio
3753,603213.SH financial_ratio
3754,603214.SH financial_ratio
3755,603215.SH financial_ratio
3756,603216.SH financial_ratio
3757,603217.SH financial_ratio
3758,603218.SH financial_ratio
3759,603219.SH financial_ratio
3760,603220.SH financial_ratio
3761,603221.SH financial_ratio
3762,603222.SH financial_ratio
3763,603223.SH financial_ratio
3764,603225.SH financial_ratio
3765,603226.SH financial_ratio
3766,603227.SH financial_ratio
3767,603228.SH financial_ratio
3768,603229.SH financial_ratio
3769,603230.SH financial_ratio
3770,603232.SH financial_ratio
3771,603233.SH financial_ratio
3772,603236.SH financial_ratio
3773,603238.SH financial_ratio
3774,603239.SH financial_ratio
3775,603256.SH financial_ratio
3776,603258.SH financial_ratio
3777,603259.SH financial_ratio
3778,603260.SH financial_ratio
3779,603261.SH financial_ratio
3780,603266.SH financial_ratio
3781,603267.SH financial_ratio
3782,603268.SH financial_ratio
3783,603269.SH financial_ratio
3784,603277.SH financial_ratio
3785,603278.SH financial_ratio
3786,603279.SH financial_ratio
3787,603283.SH financial_ratio
3788,603286.SH financial_ratio
3789,603288.SH financial_ratio
3790,603289.SH financial_ratio
3791,603290.SH financial_ratio
3792,603297.SH financial_ratio
3793,603298.SH financial_ratio
3794,603299.SH financial_ratio
3795,603300.SH financial_ratio
3796,603301.SH financial_ratio
3797,603303.SH financial_ratio
3798,603305.SH financial_ratio
3799,603306.SH financial_ratio
3800,603308.SH financial_ratio
3801,603309.SH financial_ratio
3802,603311.SH financial_ratio
3803,603313.SH financial_ratio
3804,603315.SH financial_ratio
3805,603316.SH financial_ratio
3806,603317.SH financial_ratio
3807,603318.SH financial_ratio
3808,603319.SH financial_ratio
3809,603320.SH financial_ratio
3810,603321.SH financial_ratio
3811,603322.SH financial_ratio
3812,603323.SH financial_ratio
3813,603324.SH financial_ratio
3814,603326.SH financial_ratio
3815,603327.SH financial_ratio
3816,603328.SH financial_ratio
3817,603329.SH financial_ratio
3818,603330.SH financial_ratio
3819,603331.SH financial_ratio
3820,603332.SH financial_ratio
3821,603333.SH financial_ratio
3822,603335.SH financial_ratio
3823,603336.SH financial_ratio
3824,603337.SH financial_ratio
3825,603338.SH financial_ratio
3826,603339.SH financial_ratio
3827,603345.SH financial_ratio
3828,603348.SH financial_ratio
3829,603351.SH financial_ratio
3830,603353.SH financial_ratio
3831,603355.SH financial_ratio
3832,603356.SH financial_ratio
3833,603357.SH financial_ratio
3834,603358.SH financial_ratio
3835,603359.SH financial_ratio
3836,603360.SH financial_ratio
3837,603363.SH financial_ratio
3838,603365.SH financial_ratio
3839,603366.SH financial_ratio
3840,603367.SH financial_ratio
3841,603368.SH financial_ratio
3842,603369.SH financial_ratio
3843,603377.SH financial_ratio
3844,603378.SH financial_ratio
3845,603379.SH financial_ratio
3846,603380.SH financial_ratio
3847,603383.SH financial_ratio
3848,603385.SH financial_ratio
3849,603386.SH financial_ratio
3850,603387.SH financial_ratio
3851,603388.SH financial_ratio
3852,603389.SH financial_ratio
3853,603390.SH financial_ratio
3854,603392.SH financial_ratio
3855,603393.SH financial_ratio
3856,603396.SH financial_ratio
3857,603398.SH financial_ratio
3858,603399.SH financial_ratio
3859,603408.SH financial_ratio
3860,603416.SH financial_ratio
3861,603421.SH financial_ratio
3862,603429.SH financial_ratio
3863,603439.SH financial_ratio
3864,603444.SH financial_ratio
3865,603456.SH financial_ratio
3866,603458.SH financial_ratio
3867,603466.SH financial_ratio
3868,603477.SH financial_ratio
3869,603486.SH financial_ratio
3870,603488.SH financial_ratio
3871,603489.SH financial_ratio
3872,603496.SH financial_ratio
3873,603499.SH financial_ratio
3874,603500.SH financial_ratio
3875,603501.SH financial_ratio
3876,603505.SH financial_ratio
3877,603506.SH financial_ratio
3878,603507.SH financial_ratio
3879,603508.SH financial_ratio
3880,603511.SH financial_ratio
3881,603515.SH financial_ratio
3882,603516.SH financial_ratio
3883,603517.SH financial_ratio
3884,603518.SH financial_ratio
3885,603519.SH financial_ratio
3886,603520.SH financial_ratio
3887,603527.SH financial_ratio
3888,603528.SH financial_ratio
3889,603529.SH financial_ratio
3890,603530.SH financial_ratio
3891,603533.SH financial_ratio
3892,603535.SH financial_ratio
3893,603536.SH financial_ratio
3894,603538.SH financial_ratio
3895,603551.SH financial_ratio
3896,603555.SH financial_ratio
3897,603556.SH financial_ratio
3898,603557.SH financial_ratio
3899,603558.SH financial_ratio
3900,603559.SH financial_ratio
3901,603565.SH financial_ratio
3902,603566.SH financial_ratio
3903,603567.SH financial_ratio
3904,603568.SH financial_ratio
3905,603569.SH financial_ratio
3906,603577.SH financial_ratio
3907,603578.SH financial_ratio
3908,603579.SH financial_ratio
3909,603580.SH financial_ratio
3910,603583.SH financial_ratio
3911,603585.SH financial_ratio
3912,603586.SH financial_ratio
3913,603587.SH financial_ratio
3914,603588.SH financial_ratio
3915,603589.SH financial_ratio
3916,603590.SH financial_ratio
3917,603595.SH financial_ratio
3918,603596.SH financial_ratio
3919,603598.SH financial_ratio
3920,603599.SH financial_ratio
3921,603600.SH financial_ratio
3922,603601.SH financial_ratio
3923,603602.SH financial_ratio
3924,603603.SH financial_ratio
3925,603605.SH financial_ratio
3926,603606.SH financial_ratio
3927,603607.SH financial_ratio
3928,603608.SH financial_ratio
3929,603609.SH financial_ratio
3930,603610.SH financial_ratio
3931,603611.SH financial_ratio
3932,603612.SH financial_ratio
3933,603613.SH financial_ratio
3934,603615.SH financial_ratio
3935,603616.SH financial_ratio
3936,603617.SH financial_ratio
3937,603618.SH financial_ratio
3938,603619.SH financial_ratio
3939,603626.SH financial_ratio
3940,603628.SH financial_ratio
3941,603629.SH financial_ratio
3942,603630.SH financial_ratio
3943,603633.SH financial_ratio
3944,603636.SH financial_ratio
3945,603637.SH financial_ratio
3946,603638.SH financial_ratio
3947,603639.SH financial_ratio
3948,603648.SH financial_ratio
3949,603650.SH financial_ratio
3950,603655.SH financial_ratio
3951,603656.SH financial_ratio
3952,603657.SH financial_ratio
3953,603658.SH financial_ratio
3954,603659.SH financial_ratio
3955,603660.SH financial_ratio
3956,603661.SH financial_ratio
3957,603662.SH financial_ratio
3958,603663.SH financial_ratio
3959,603665.SH financial_ratio
3960,603666.SH financial_ratio
3961,603667.SH financial_ratio
3962,603668.SH financial_ratio
3963,603669.SH financial_ratio
3964,603676.SH financial_ratio
3965,603677.SH financial_ratio
3966,603678.SH financial_ratio
3967,603679.SH financial_ratio
3968,603680.SH financial_ratio
3969,603681.SH financial_ratio
3970,603682.SH financial_ratio
3971,603683.SH financial_ratio
3972,603685.SH financial_ratio
3973,603686.SH financial_ratio
3974,603687.SH financial_ratio
3975,603688.SH financial_ratio
3976,603689.SH financial_ratio
3977,603690.SH financial_ratio
3978,603693.SH financial_ratio
3979,603696.SH financial_ratio
3980,603697.SH financial_ratio
3981,603698.SH financial_ratio
3982,603699.SH financial_ratio
3983,603700.SH financial_ratio
3984,603701.SH financial_ratio
3985,603703.SH financial_ratio
3986,603706.SH financial_ratio
3987,603707.SH financial_ratio
3988,603708.SH financial_ratio
3989,603709.SH financial_ratio
3990,603711.SH financial_ratio
3991,603712.SH financial_ratio
3992,603713.SH financial_ratio
3993,603716.SH financial_ratio
3994,603717.SH financial_ratio
3995,603718.SH financial_ratio
3996,603719.SH financial_ratio
3997,603721.SH financial_ratio
3998,603722.SH financial_ratio
3999,603725.SH financial_ratio
4000,603726.SH financial_ratio
4001,603727.SH financial_ratio
4002,603728.SH financial_ratio
4003,603729.SH financial_ratio
4004,603730.SH financial_ratio
4005,603733.SH financial_ratio
4006,603737.SH financial_ratio
4007,603738.SH financial_ratio
4008,603739.SH financial_ratio
4009,603755.SH financial_ratio
4010,603757.SH financial_ratio
4011,603758.SH financial_ratio
4012,603759.SH financial_ratio
4013,603766.SH financial_ratio
4014,603767.SH financial_ratio
4015,603768.SH financial_ratio
4016,603773.SH financial_ratio
4017,603776.SH financial_ratio
4018,603777.SH financial_ratio
4019,603778.SH financial_ratio
4020,603779.SH financial_ratio
4021,603786.SH financial_ratio
4022,603787.SH financial_ratio
4023,603788.SH financial_ratio
4024,603789.SH financial_ratio
4025,603790.SH financial_ratio
4026,603797.SH financial_ratio
4027,603798.SH financial_ratio
4028,603799.SH financial_ratio
4029,603800.SH financial_ratio
4030,603801.SH financial_ratio
4031,603803.SH financial_ratio
4032,603806.SH financial_ratio
4033,603808.SH financial_ratio
4034,603809.SH financial_ratio
4035,603810.SH financial_ratio
4036,603811.SH financial_ratio
4037,603813.SH financial_ratio
4038,603815.SH financial_ratio
4039,603816.SH financial_ratio
4040,603817.SH financial_ratio
4041,603818.SH financial_ratio
4042,603819.SH financial_ratio
4043,603822.SH financial_ratio
4044,603823.SH financial_ratio
4045,603825.SH financial_ratio
4046,603826.SH financial_ratio
4047,603828.SH financial_ratio
4048,603829.SH financial_ratio
4049,603833.SH financial_ratio
4050,603836.SH financial_ratio
4051,603838.SH financial_ratio
4052,603839.SH financial_ratio
4053,603843.SH financial_ratio
4054,603848.SH financial_ratio
4055,603855.SH financial_ratio
4056,603856.SH financial_ratio
4057,603858.SH financial_ratio
4058,603859.SH financial_ratio
4059,603860.SH financial_ratio
4060,603861.SH financial_ratio
4061,603863.SH financial_ratio
4062,603866.SH financial_ratio
4063,603867.SH financial_ratio
4064,603868.SH financial_ratio
4065,603869.SH financial_ratio
4066,603871.SH financial_ratio
4067,603876.SH financial_ratio
4068,603877.SH financial_ratio
4069,603878.SH financial_ratio
4070,603879.SH financial_ratio
4071,603880.SH financial_ratio
4072,603881.SH financial_ratio
4073,603882.SH financial_ratio
4074,603883.SH financial_ratio
4075,603885.SH financial_ratio
4076,603886.SH financial_ratio
4077,603887.SH financial_ratio
4078,603888.SH financial_ratio
4079,603889.SH financial_ratio
4080,603890.SH financial_ratio
4081,603893.SH financial_ratio
4082,603895.SH financial_ratio
4083,603896.SH financial_ratio
4084,603897.SH financial_ratio
4085,603898.SH financial_ratio
4086,603899.SH financial_ratio
4087,603900.SH financial_ratio
4088,603901.SH financial_ratio
4089,603903.SH financial_ratio
4090,603906.SH financial_ratio
4091,603908.SH financial_ratio
4092,603909.SH financial_ratio
4093,603912.SH financial_ratio
4094,603915.SH financial_ratio
4095,603916.SH financial_ratio
4096,603917.SH financial_ratio
4097,603918.SH financial_ratio
4098,603919.SH financial_ratio
4099,603920.SH financial_ratio
4100,603922.SH financial_ratio
4101,603926.SH financial_ratio
4102,603927.SH financial_ratio
4103,603928.SH financial_ratio
4104,603929.SH financial_ratio
4105,603931.SH financial_ratio
4106,603933.SH financial_ratio
4107,603936.SH financial_ratio
4108,603937.SH financial_ratio
4109,603938.SH financial_ratio
4110,603939.SH financial_ratio
4111,603948.SH financial_ratio
4112,603949.SH financial_ratio
4113,603950.SH financial_ratio
4114,603955.SH financial_ratio
4115,603956.SH financial_ratio
4116,603958.SH financial_ratio
4117,603959.SH financial_ratio
4118,603960.SH financial_ratio
4119,603963.SH financial_ratio
4120,603966.SH financial_ratio
4121,603967.SH financial_ratio
4122,603968.SH financial_ratio
4123,603969.SH financial_ratio
4124,603970.SH financial_ratio
4125,603976.SH financial_ratio
4126,603977.SH financial_ratio
4127,603978.SH financial_ratio
4128,603979.SH financial_ratio
4129,603980.SH financial_ratio
4130,603982.SH financial_ratio
4131,603983.SH financial_ratio
4132,603985.SH financial_ratio
4133,603986.SH financial_ratio
4134,603987.SH financial_ratio
4135,603988.SH financial_ratio
4136,603989.SH financial_ratio
4137,603990.SH financial_ratio
4138,603991.SH financial_ratio
4139,603992.SH financial_ratio
4140,603993.SH financial_ratio
4141,603995.SH financial_ratio
4142,603996.SH financial_ratio
4143,603997.SH financial_ratio
4144,603998.SH financial_ratio
4145,603999.SH financial_ratio
4146,605001.SH financial_ratio
4147,605003.SH financial_ratio
4148,605005.SH financial_ratio
4149,605006.SH financial_ratio
4150,605007.SH financial_ratio
4151,605008.SH financial_ratio
4152,605009.SH financial_ratio
4153,605011.SH financial_ratio
4154,605016.SH financial_ratio
4155,605018.SH financial_ratio
4156,605020.SH financial_ratio
4157,605028.SH financial_ratio
4158,605033.SH financial_ratio
4159,605050.SH financial_ratio
4160,605055.SH financial_ratio
4161,605056.SH financial_ratio
4162,605058.SH financial_ratio
4163,605060.SH financial_ratio
4164,605066.SH financial_ratio
4165,605068.SH financial_ratio
4166,605069.SH financial_ratio
4167,605077.SH financial_ratio
4168,605080.SH financial_ratio
4169,605081.SH financial_ratio
4170,605086.SH financial_ratio
4171,605088.SH financial_ratio
4172,605089.SH financial_ratio
4173,605090.SH financial_ratio
4174,605098.SH financial_ratio
4175,605099.SH financial_ratio
4176,605100.SH financial_ratio
4177,605108.SH financial_ratio
4178,605111.SH financial_ratio
4179,605116.SH financial_ratio
4180,605117.SH financial_ratio
4181,605118.SH financial_ratio
4182,605122.SH financial_ratio
4183,605123.SH financial_ratio
4184,605128.SH financial_ratio
4185,605133.SH financial_ratio
4186,605136.SH financial_ratio
4187,605138.SH financial_ratio
4188,605151.SH financial_ratio
4189,605155.SH financial_ratio
4190,605158.SH financial_ratio
4191,605162.SH financial_ratio
4192,605166.SH financial_ratio
4193,605167.SH financial_ratio
4194,605168.SH financial_ratio
4195,605169.SH financial_ratio
4196,605177.SH financial_ratio
4197,605178.SH financial_ratio
4198,605179.SH financial_ratio
4199,605180.SH financial_ratio
4200,605183.SH financial_ratio
4201,605186.SH financial_ratio
4202,605188.SH financial_ratio
4203,605189.SH financial_ratio
4204,605196.SH financial_ratio
4205,605198.SH financial_ratio
4206,605199.SH financial_ratio
4207,605208.SH financial_ratio
4208,605218.SH financial_ratio
4209,605222.SH financial_ratio
4210,605228.SH financial_ratio
4211,605255.SH financial_ratio
4212,605258.SH financial_ratio
4213,605259.SH financial_ratio
4214,605266.SH financial_ratio
4215,605268.SH financial_ratio
4216,605277.SH financial_ratio
4217,605286.SH financial_ratio
4218,605287.SH financial_ratio
4219,605288.SH financial_ratio
4220,605289.SH financial_ratio
4221,605296.SH financial_ratio
4222,605298.SH financial_ratio
4223,605299.SH financial_ratio
4224,605300.SH financial_ratio
4225,605303.SH financial_ratio
4226,605305.SH financial_ratio
4227,605318.SH financial_ratio
4228,605319.SH financial_ratio
4229,605333.SH financial_ratio
4230,605336.SH financial_ratio
4231,605337.SH financial_ratio
4232,605338.SH financial_ratio
4233,605339.SH financial_ratio
4234,605358.SH financial_ratio
4235,605365.SH financial_ratio
4236,605366.SH financial_ratio
4237,605368.SH financial_ratio
4238,605369.SH financial_ratio
4239,605376.SH financial_ratio
4240,605377.SH financial_ratio
4241,605378.SH financial_ratio
4242,605388.SH financial_ratio
4243,605389.SH financial_ratio
4244,605398.SH financial_ratio
4245,605399.SH financial_ratio
4246,605488.SH financial_ratio
4247,605499.SH financial_ratio
4248,605500.SH financial_ratio
4249,605507.SH financial_ratio
4250,605555.SH financial_ratio
4251,605566.SH financial_ratio
4252,605567.SH financial_ratio
4253,605577.SH financial_ratio
4254,605580.SH financial_ratio
4255,605588.SH financial_ratio
4256,605589.SH financial_ratio
4257,605598.SH financial_ratio
4258,605599.SH financial_ratio
4259,688001.SH financial_ratio
4260,688002.SH financial_ratio
4261,688003.SH financial_ratio
4262,688004.SH financial_ratio
4263,688005.SH financial_ratio
4264,688006.SH financial_ratio
4265,688007.SH financial_ratio
4266,688008.SH financial_ratio
4267,688009.SH financial_ratio
4268,688010.SH financial_ratio
4269,688011.SH financial_ratio
4270,688012.SH financial_ratio
4271,688013.SH financial_ratio
4272,688015.SH financial_ratio
4273,688016.SH financial_ratio
4274,688017.SH financial_ratio
4275,688018.SH financial_ratio
4276,688019.SH financial_ratio
4277,688020.SH financial_ratio
4278,688021.SH financial_ratio
4279,688022.SH financial_ratio
4280,688023.SH financial_ratio
4281,688025.SH financial_ratio
4282,688026.SH financial_ratio
4283,688027.SH financial_ratio
4284,688028.SH financial_ratio
4285,688029.SH financial_ratio
4286,688030.SH financial_ratio
4287,688032.SH financial_ratio
4288,688033.SH financial_ratio
4289,688036.SH financial_ratio
4290,688037.SH financial_ratio
4291,688038.SH financial_ratio
4292,688039.SH financial_ratio
4293,688049.SH financial_ratio
4294,688050.SH financial_ratio
4295,688051.SH financial_ratio
4296,688055.SH financial_ratio
4297,688056.SH financial_ratio
4298,688057.SH financial_ratio
4299,688058.SH financial_ratio
4300,688059.SH financial_ratio
4301,688060.SH financial_ratio
4302,688062.SH financial_ratio
4303,688063.SH financial_ratio
4304,688065.SH financial_ratio
4305,688066.SH financial_ratio
4306,688067.SH financial_ratio
4307,688068.SH financial_ratio
4308,688069.SH financial_ratio
4309,688070.SH financial_ratio
4310,688071.SH financial_ratio
4311,688075.SH financial_ratio
4312,688076.SH financial_ratio
4313,688077.SH financial_ratio
4314,688078.SH financial_ratio
4315,688079.SH financial_ratio
4316,688080.SH financial_ratio
4317,688081.SH financial_ratio
4318,688082.SH financial_ratio
4319,688083.SH financial_ratio
4320,688085.SH financial_ratio
4321,688086.SH financial_ratio
4322,688087.SH financial_ratio
4323,688088.SH financial_ratio
4324,688089.SH financial_ratio
4325,688090.SH financial_ratio
4326,688091.SH financial_ratio
4327,688092.SH financial_ratio
4328,688093.SH financial_ratio
4329,688095.SH financial_ratio
4330,688096.SH financial_ratio
4331,688097.SH financial_ratio
4332,688098.SH financial_ratio
4333,688099.SH financial_ratio
4334,688100.SH financial_ratio
4335,688101.SH financial_ratio
4336,688103.SH financial_ratio
4337,688105.SH financial_ratio
4338,688106.SH financial_ratio
4339,688107.SH financial_ratio
4340,688108.SH financial_ratio
4341,688109.SH financial_ratio
4342,688110.SH financial_ratio
4343,688111.SH financial_ratio
4344,688112.SH financial_ratio
4345,688113.SH financial_ratio
4346,688115.SH financial_ratio
4347,688116.SH financial_ratio
4348,688117.SH financial_ratio
4349,688118.SH financial_ratio
4350,688121.SH financial_ratio
4351,688122.SH financial_ratio
4352,688123.SH financial_ratio
4353,688126.SH financial_ratio
4354,688127.SH financial_ratio
4355,688128.SH financial_ratio
4356,688129.SH financial_ratio
4357,688131.SH financial_ratio
4358,688133.SH financial_ratio
4359,688135.SH financial_ratio
4360,688136.SH financial_ratio
4361,688138.SH financial_ratio
4362,688139.SH financial_ratio
4363,688148.SH financial_ratio
4364,688151.SH financial_ratio
4365,688155.SH financial_ratio
4366,688156.SH financial_ratio
4367,688157.SH financial_ratio
4368,688158.SH financial_ratio
4369,688159.SH financial_ratio
4370,688160.SH financial_ratio
4371,688161.SH financial_ratio
4372,688162.SH financial_ratio
4373,688163.SH financial_ratio
4374,688165.SH financial_ratio
4375,688166.SH financial_ratio
4376,688167.SH financial_ratio
4377,688168.SH financial_ratio
4378,688169.SH financial_ratio
4379,688171.SH financial_ratio
4380,688173.SH financial_ratio
4381,688175.SH financial_ratio
4382,688176.SH financial_ratio
4383,688177.SH financial_ratio
4384,688178.SH financial_ratio
4385,688179.SH financial_ratio
4386,688180.SH financial_ratio
4387,688181.SH financial_ratio
4388,688182.SH financial_ratio
4389,688183.SH financial_ratio
4390,688185.SH financial_ratio
4391,688186.SH financial_ratio
4392,688187.SH financial_ratio
4393,688188.SH financial_ratio
4394,688189.SH financial_ratio
4395,688190.SH financial_ratio
4396,688191.SH financial_ratio
4397,688192.SH financial_ratio
4398,688195.SH financial_ratio
4399,688196.SH financial_ratio
4400,688198.SH financial_ratio
4401,688199.SH financial_ratio
4402,688200.SH financial_ratio
4403,688201.SH financial_ratio
4404,688202.SH financial_ratio
4405,688206.SH financial_ratio
4406,688208.SH financial_ratio
4407,688210.SH financial_ratio
4408,688211.SH financial_ratio
4409,688212.SH financial_ratio
4410,688215.SH financial_ratio
4411,688216.SH financial_ratio
4412,688217.SH financial_ratio
4413,688218.SH financial_ratio
4414,688219.SH financial_ratio
4415,688220.SH financial_ratio
4416,688221.SH financial_ratio
4417,688222.SH financial_ratio
4418,688223.SH financial_ratio
4419,688225.SH financial_ratio
4420,688226.SH financial_ratio
4421,688227.SH financial_ratio
4422,688228.SH financial_ratio
4423,688229.SH financial_ratio
4424,688230.SH financial_ratio
4425,688232.SH financial_ratio
4426,688233.SH financial_ratio
4427,688234.SH financial_ratio
4428,688235.SH financial_ratio
4429,688236.SH financial_ratio
4430,688239.SH financial_ratio
4431,688246.SH financial_ratio
4432,688248.SH financial_ratio
4433,688255.SH financial_ratio
4434,688256.SH financial_ratio
4435,688257.SH financial_ratio
4436,688258.SH financial_ratio
4437,688259.SH financial_ratio
4438,688260.SH financial_ratio
4439,688261.SH financial_ratio
4440,688262.SH financial_ratio
4441,688265.SH financial_ratio
4442,688266.SH financial_ratio
4443,688267.SH financial_ratio
4444,688268.SH financial_ratio
4445,688269.SH financial_ratio
4446,688270.SH financial_ratio
4447,688272.SH financial_ratio
4448,688276.SH financial_ratio
4449,688277.SH financial_ratio
4450,688278.SH financial_ratio
4451,688280.SH financial_ratio
4452,688281.SH financial_ratio
4453,688283.SH financial_ratio
4454,688285.SH financial_ratio
4455,688286.SH financial_ratio
4456,688288.SH financial_ratio
4457,688289.SH financial_ratio
4458,688296.SH financial_ratio
4459,688298.SH financial_ratio
4460,688299.SH financial_ratio
4461,688300.SH financial_ratio
4462,688301.SH financial_ratio
4463,688303.SH financial_ratio
4464,688305.SH financial_ratio
4465,688308.SH financial_ratio
4466,688309.SH financial_ratio
4467,688310.SH financial_ratio
4468,688311.SH financial_ratio
4469,688312.SH financial_ratio
4470,688313.SH financial_ratio
4471,688314.SH financial_ratio
4472,688315.SH financial_ratio
4473,688316.SH financial_ratio
4474,688317.SH financial_ratio
4475,688318.SH financial_ratio
4476,688319.SH financial_ratio
4477,688321.SH financial_ratio
4478,688323.SH financial_ratio
4479,688328.SH financial_ratio
4480,688329.SH financial_ratio
4481,688330.SH financial_ratio
4482,688333.SH financial_ratio
4483,688335.SH financial_ratio
4484,688336.SH financial_ratio
4485,688338.SH financial_ratio
4486,688339.SH financial_ratio
4487,688345.SH financial_ratio
4488,688350.SH financial_ratio
4489,688355.SH financial_ratio
4490,688356.SH financial_ratio
4491,688357.SH financial_ratio
4492,688358.SH financial_ratio
4493,688359.SH financial_ratio
4494,688360.SH financial_ratio
4495,688363.SH financial_ratio
4496,688365.SH financial_ratio
4497,688366.SH financial_ratio
4498,688367.SH financial_ratio
4499,688368.SH financial_ratio
4500,688369.SH financial_ratio
4501,688377.SH financial_ratio
4502,688378.SH financial_ratio
4503,688379.SH financial_ratio
4504,688383.SH financial_ratio
4505,688385.SH financial_ratio
4506,688386.SH financial_ratio
4507,688388.SH financial_ratio
4508,688389.SH financial_ratio
4509,688390.SH financial_ratio
4510,688393.SH financial_ratio
4511,688395.SH financial_ratio
4512,688396.SH financial_ratio
4513,688398.SH financial_ratio
4514,688399.SH financial_ratio
4515,688408.SH financial_ratio
4516,688418.SH financial_ratio
4517,688425.SH financial_ratio
4518,688456.SH financial_ratio
4519,688466.SH financial_ratio
4520,688468.SH financial_ratio
4521,688488.SH financial_ratio
4522,688499.SH financial_ratio
4523,688500.SH financial_ratio
4524,688501.SH financial_ratio
4525,688505.SH financial_ratio
4526,688508.SH financial_ratio
4527,688509.SH financial_ratio
4528,688510.SH financial_ratio
4529,688511.SH financial_ratio
4530,688513.SH financial_ratio
4531,688516.SH financial_ratio
4532,688517.SH financial_ratio
4533,688518.SH financial_ratio
4534,688519.SH financial_ratio
4535,688520.SH financial_ratio
4536,688521.SH financial_ratio
4537,688526.SH financial_ratio
4538,688528.SH financial_ratio
4539,688529.SH financial_ratio
4540,688533.SH financial_ratio
4541,688536.SH financial_ratio
4542,688538.SH financial_ratio
4543,688550.SH financial_ratio
4544,688551.SH financial_ratio
4545,688553.SH financial_ratio
4546,688555.SH financial_ratio
4547,688556.SH financial_ratio
4548,688557.SH financial_ratio
4549,688558.SH financial_ratio
4550,688559.SH financial_ratio
4551,688560.SH financial_ratio
4552,688561.SH financial_ratio
4553,688565.SH financial_ratio
4554,688566.SH financial_ratio
4555,688567.SH financial_ratio
4556,688568.SH financial_ratio
4557,688569.SH financial_ratio
